timestamp,phase,sensor_id,value
2026-06-01 08:00:02,pumping,sputter_voltage,0.0
2026-06-01 08:00:02,pumping,temp_chamber,25.01984676329878
2026-06-01 08:00:02,pumping,temp_coolant,21.525560894387297
2026-06-01 08:00:02,pumping,temp_substrate,26.82530630182085
2026-06-01 08:00:03,pumping,bias_current,0.0
2026-06-01 08:00:03,pumping,bias_voltage,0.0
2026-06-01 08:00:03,pumping,fcva_current,0.0
2026-06-01 08:00:03,pumping,fcva_power,0.0
2026-06-01 08:00:03,pumping,fcva_voltage,0.0
2026-06-01 08:00:03,pumping,heater1_power,0.0
2026-06-01 08:00:03,pumping,heater2_power,0.0
2026-06-01 08:00:03,pumping,iongun_current,0.0
2026-06-01 08:00:03,pumping,iongun_voltage,0.0
2026-06-01 08:00:03,pumping,mfc_ar,0.0
2026-06-01 08:00:03,pumping,mfc_c2h2,0.0
2026-06-01 08:00:03,pumping,mfc_ch4,0.0
2026-06-01 08:00:03,pumping,mfc_h2,0.0
2026-06-01 08:00:03,pumping,mfc_he,0.0
2026-06-01 08:00:03,pumping,mfc_n2,0.0
2026-06-01 08:00:03,pumping,mfc_o2,0.0
2026-06-01 08:00:03,pumping,mfc_tms,0.0
2026-06-01 08:00:03,pumping,pecvd_current,0.0
2026-06-01 08:00:03,pumping,pecvd_power,0.0
2026-06-01 08:00:03,pumping,pecvd_voltage,0.0
2026-06-01 08:00:03,pumping,press_highvac,10.080705165989237
2026-06-01 08:00:03,pumping,press_lowvac,90691.52836627545
2026-06-01 08:00:03,pumping,rotation_speed,2.999868475616313
2026-06-01 08:00:03,pumping,sputter_current,0.0
2026-06-01 08:00:03,pumping,sputter_power,0.0
2026-06-01 08:00:03,pumping,sputter_voltage,0.0
2026-06-01 08:00:03,pumping,temp_chamber,25.480367153797232
2026-06-01 08:00:03,pumping,temp_coolant,21.89285702544612
2026-06-01 08:00:03,pumping,temp_substrate,25.238008856948444
2026-06-01 08:00:04,pumping,bias_current,0.0
2026-06-01 08:00:04,pumping,bias_voltage,0.0
2026-06-01 08:00:04,pumping,fcva_current,0.0
2026-06-01 08:00:04,pumping,fcva_power,0.0
2026-06-01 08:00:04,pumping,fcva_voltage,0.0
2026-06-01 08:00:04,pumping,heater1_power,0.0
2026-06-01 08:00:04,pumping,heater2_power,0.0
2026-06-01 08:00:04,pumping,iongun_current,0.0
2026-06-01 08:00:04,pumping,iongun_voltage,0.0
2026-06-01 08:00:04,pumping,mfc_ar,0.0
2026-06-01 08:00:04,pumping,mfc_c2h2,0.0
2026-06-01 08:00:04,pumping,mfc_ch4,0.0
2026-06-01 08:00:04,pumping,mfc_h2,0.0
2026-06-01 08:00:04,pumping,mfc_he,0.0
2026-06-01 08:00:04,pumping,mfc_n2,0.0
2026-06-01 08:00:04,pumping,mfc_o2,0.0
2026-06-01 08:00:04,pumping,mfc_tms,0.0
2026-06-01 08:00:04,pumping,pecvd_current,0.0
2026-06-01 08:00:04,pumping,pecvd_power,0.0
2026-06-01 08:00:04,pumping,pecvd_voltage,0.0
2026-06-01 08:00:04,pumping,press_highvac,9.84485379224884
2026-06-01 08:00:04,pumping,press_lowvac,90483.80546012394
2026-06-01 08:00:04,pumping,rotation_speed,3.0011842741160324
2026-06-01 08:00:04,pumping,sputter_current,0.0
2026-06-01 08:00:04,pumping,sputter_power,0.0
2026-06-01 08:00:04,pumping,sputter_voltage,0.0
2026-06-01 08:00:04,pumping,temp_chamber,24.023592234975876
2026-06-01 08:00:04,pumping,temp_coolant,21.81979319414901
2026-06-01 08:00:04,pumping,temp_substrate,25.709407243523792
2026-06-01 08:00:05,pumping,bias_current,0.0
2026-06-01 08:00:05,pumping,bias_voltage,0.0
2026-06-01 08:00:05,pumping,fcva_current,0.0
2026-06-01 08:00:05,pumping,fcva_power,0.0
2026-06-01 08:00:05,pumping,fcva_voltage,0.0
2026-06-01 08:00:05,pumping,heater1_power,0.0
2026-06-01 08:00:05,pumping,heater2_power,0.0
2026-06-01 08:00:05,pumping,iongun_current,0.0
2026-06-01 08:00:05,pumping,iongun_voltage,0.0
2026-06-01 08:00:05,pumping,mfc_ar,0.0
2026-06-01 08:00:05,pumping,mfc_c2h2,0.0
2026-06-01 08:00:05,pumping,mfc_ch4,0.0
2026-06-01 08:00:05,pumping,mfc_h2,0.0
2026-06-01 08:00:05,pumping,mfc_he,0.0
2026-06-01 08:00:05,pumping,mfc_n2,0.0
2026-06-01 08:00:05,pumping,mfc_o2,0.0
2026-06-01 08:00:05,pumping,mfc_tms,0.0
2026-06-01 08:00:05,pumping,pecvd_current,0.0
2026-06-01 08:00:05,pumping,pecvd_power,0.0
2026-06-01 08:00:05,pumping,pecvd_voltage,0.0
2026-06-01 08:00:05,pumping,press_highvac,10.03529141673824
2026-06-01 08:00:05,pumping,press_lowvac,87828.80250624024
2026-06-01 08:00:05,pumping,rotation_speed,3.001035369715303
2026-06-01 08:00:05,pumping,sputter_current,0.0
2026-06-01 08:00:05,pumping,sputter_power,0.0
2026-06-01 08:00:05,pumping,sputter_voltage,0.0
2026-06-01 08:00:05,pumping,temp_chamber,24.013083065070518
2026-06-01 08:00:05,pumping,temp_coolant,22.315135518434133
2026-06-01 08:00:05,pumping,temp_substrate,24.60873802550486
2026-06-01 08:00:06,pumping,bias_current,0.0
2026-06-01 08:00:06,pumping,bias_voltage,0.0
2026-06-01 08:00:06,pumping,fcva_current,0.0
2026-06-01 08:00:06,pumping,fcva_power,0.0
2026-06-01 08:00:06,pumping,fcva_voltage,0.0
2026-06-01 08:00:06,pumping,heater1_power,0.0
2026-06-01 08:00:06,pumping,heater2_power,0.0
2026-06-01 08:00:06,pumping,iongun_current,0.0
2026-06-01 08:00:06,pumping,iongun_voltage,0.0
2026-06-01 08:00:06,pumping,mfc_ar,0.0
2026-06-01 08:00:06,pumping,mfc_c2h2,0.0
2026-06-01 08:00:06,pumping,mfc_ch4,0.0
2026-06-01 08:00:06,pumping,mfc_h2,0.0
2026-06-01 08:00:06,pumping,mfc_he,0.0
2026-06-01 08:00:06,pumping,mfc_n2,0.0
2026-06-01 08:00:06,pumping,mfc_o2,0.0
2026-06-01 08:00:06,pumping,mfc_tms,0.0
2026-06-01 08:00:06,pumping,pecvd_current,0.0
2026-06-01 08:00:06,pumping,pecvd_power,0.0
2026-06-01 08:00:06,pumping,pecvd_voltage,0.0
2026-06-01 08:00:06,pumping,press_highvac,9.78643983469014
2026-06-01 08:00:06,pumping,press_lowvac,84479.09462788102
2026-06-01 08:00:06,pumping,rotation_speed,2.998840055278483
2026-06-01 08:00:06,pumping,sputter_current,0.0
2026-06-01 08:00:06,pumping,sputter_power,0.0
2026-06-01 08:00:06,pumping,sputter_voltage,0.0
2026-06-01 08:00:06,pumping,temp_chamber,25.13690192266176
2026-06-01 08:00:06,pumping,temp_coolant,21.65944427762134
2026-06-01 08:00:06,pumping,temp_substrate,24.851234658251162
2026-06-01 08:00:07,pumping,bias_current,0.0
2026-06-01 08:00:07,pumping,bias_voltage,0.0
2026-06-01 08:00:07,pumping,fcva_current,0.0
2026-06-01 08:00:07,pumping,fcva_power,0.0
2026-06-01 08:00:07,pumping,fcva_voltage,0.0
2026-06-01 08:00:07,pumping,heater1_power,0.0
2026-06-01 08:00:07,pumping,heater2_power,0.0
2026-06-01 08:00:07,pumping,iongun_current,0.0
2026-06-01 08:00:07,pumping,iongun_voltage,0.0
2026-06-01 08:00:07,pumping,mfc_ar,0.0
2026-06-01 08:00:07,pumping,mfc_c2h2,0.0
2026-06-01 08:00:07,pumping,mfc_ch4,0.0
2026-06-01 08:00:07,pumping,mfc_h2,0.0
2026-06-01 08:00:07,pumping,mfc_he,0.0
2026-06-01 08:00:07,pumping,mfc_n2,0.0
2026-06-01 08:00:07,pumping,mfc_o2,0.0
2026-06-01 08:00:07,pumping,mfc_tms,0.0
2026-06-01 08:00:07,pumping,pecvd_current,0.0
2026-06-01 08:00:07,pumping,pecvd_power,0.0
2026-06-01 08:00:07,pumping,pecvd_voltage,0.0
2026-06-01 08:00:07,pumping,press_highvac,10.06694832213146
2026-06-01 08:00:07,pumping,press_lowvac,83429.78468129288
2026-06-01 08:00:07,pumping,rotation_speed,2.998627806892237
2026-06-01 08:00:07,pumping,sputter_current,0.0
2026-06-01 08:00:07,pumping,sputter_power,0.0
2026-06-01 08:00:07,pumping,sputter_voltage,0.0
2026-06-01 08:00:07,pumping,temp_chamber,24.996441572435742
2026-06-01 08:00:07,pumping,temp_coolant,21.711729840053188
2026-06-01 08:00:07,pumping,temp_substrate,24.429156814903717
2026-06-01 08:00:08,pumping,bias_current,0.0
2026-06-01 08:00:08,pumping,bias_voltage,0.0
2026-06-01 08:00:08,pumping,fcva_current,0.0
2026-06-01 08:00:08,pumping,fcva_power,0.0
2026-06-01 08:00:08,pumping,fcva_voltage,0.0
2026-06-01 08:00:08,pumping,heater1_power,0.0
2026-06-01 08:00:08,pumping,heater2_power,0.0
2026-06-01 08:00:08,pumping,iongun_current,0.0
2026-06-01 08:00:08,pumping,iongun_voltage,0.0
2026-06-01 08:00:08,pumping,mfc_ar,0.0
2026-06-01 08:00:08,pumping,mfc_c2h2,0.0
2026-06-01 08:00:08,pumping,mfc_ch4,0.0
2026-06-01 08:00:08,pumping,mfc_h2,0.0
2026-06-01 08:00:08,pumping,mfc_he,0.0
2026-06-01 08:00:08,pumping,mfc_n2,0.0
2026-06-01 08:00:08,pumping,mfc_o2,0.0
2026-06-01 08:00:08,pumping,mfc_tms,0.0
2026-06-01 08:00:08,pumping,pecvd_current,0.0
2026-06-01 08:00:08,pumping,pecvd_power,0.0
2026-06-01 08:00:08,pumping,pecvd_voltage,0.0
2026-06-01 08:00:08,pumping,press_highvac,9.879010164353893
2026-06-01 08:00:08,pumping,press_lowvac,80314.50728321259
2026-06-01 08:00:08,pumping,rotation_speed,3.0009830326521736
2026-06-01 08:00:08,pumping,sputter_current,0.0
2026-06-01 08:00:08,pumping,sputter_power,0.0
2026-06-01 08:00:08,pumping,sputter_voltage,0.0
2026-06-01 08:00:08,pumping,temp_chamber,25.085088471595967
2026-06-01 08:00:08,pumping,temp_coolant,22.22199392862114
2026-06-01 08:00:08,pumping,temp_substrate,22.878633332064638
2026-06-01 08:00:09,pumping,bias_current,0.0
2026-06-01 08:00:09,pumping,bias_voltage,0.0
2026-06-01 08:00:09,pumping,fcva_current,0.0
2026-06-01 08:00:09,pumping,fcva_power,0.0
2026-06-01 08:00:09,pumping,fcva_voltage,0.0
2026-06-01 08:00:09,pumping,heater1_power,0.0
2026-06-01 08:00:09,pumping,heater2_power,0.0
2026-06-01 08:00:09,pumping,iongun_current,0.0
2026-06-01 08:00:09,pumping,iongun_voltage,0.0
2026-06-01 08:00:09,pumping,mfc_ar,0.0
2026-06-01 08:00:09,pumping,mfc_c2h2,0.0
2026-06-01 08:00:09,pumping,mfc_ch4,0.0
2026-06-01 08:00:09,pumping,mfc_h2,0.0
2026-06-01 08:00:09,pumping,mfc_he,0.0
2026-06-01 08:00:09,pumping,mfc_n2,0.0
2026-06-01 08:00:09,pumping,mfc_o2,0.0
2026-06-01 08:00:09,pumping,mfc_tms,0.0
2026-06-01 08:00:09,pumping,pecvd_current,0.0
2026-06-01 08:00:09,pumping,pecvd_power,0.0
2026-06-01 08:00:09,pumping,pecvd_voltage,0.0
2026-06-01 08:00:09,pumping,press_highvac,9.807604802460922
2026-06-01 08:00:09,pumping,press_lowvac,76532.3028572371
2026-06-01 08:00:09,pumping,rotation_speed,2.9995451264558843
2026-06-01 08:00:09,pumping,sputter_current,0.0
2026-06-01 08:00:09,pumping,sputter_power,0.0
2026-06-01 08:00:09,pumping,sputter_voltage,0.0
2026-06-01 08:00:09,pumping,temp_chamber,24.768936462413777
2026-06-01 08:00:09,pumping,temp_coolant,22.271352631492793
2026-06-01 08:00:09,pumping,temp_substrate,23.897592578521706
2026-06-01 08:00:10,pumping,bias_current,0.0
2026-06-01 08:00:10,pumping,bias_voltage,0.0
2026-06-01 08:00:10,pumping,fcva_current,0.0
2026-06-01 08:00:10,pumping,fcva_power,0.0
2026-06-01 08:00:10,pumping,fcva_voltage,0.0
2026-06-01 08:00:10,pumping,heater1_power,0.0
2026-06-01 08:00:10,pumping,heater2_power,0.0
2026-06-01 08:00:10,pumping,iongun_current,0.0
2026-06-01 08:00:10,pumping,iongun_voltage,0.0
2026-06-01 08:00:10,pumping,mfc_ar,0.0
2026-06-01 08:00:10,pumping,mfc_c2h2,0.0
2026-06-01 08:00:10,pumping,mfc_ch4,0.0
2026-06-01 08:00:10,pumping,mfc_h2,0.0
2026-06-01 08:00:10,pumping,mfc_he,0.0
2026-06-01 08:00:10,pumping,mfc_n2,0.0
2026-06-01 08:00:10,pumping,mfc_o2,0.0
2026-06-01 08:00:10,pumping,mfc_tms,0.0
2026-06-01 08:00:10,pumping,pecvd_current,0.0
2026-06-01 08:00:10,pumping,pecvd_power,0.0
2026-06-01 08:00:10,pumping,pecvd_voltage,0.0
2026-06-01 08:00:10,pumping,press_highvac,10.10707302047236
2026-06-01 08:00:10,pumping,press_lowvac,75786.948357588
2026-06-01 08:00:10,pumping,rotation_speed,3.0014046439191997
2026-06-01 08:00:10,pumping,sputter_current,0.0
2026-06-01 08:00:10,pumping,sputter_power,0.0
2026-06-01 08:00:10,pumping,sputter_voltage,0.0
2026-06-01 08:00:10,pumping,temp_chamber,25.332176837119967
2026-06-01 08:00:10,pumping,temp_coolant,21.851003412254872
2026-06-01 08:00:10,pumping,temp_substrate,23.551505056015685
2026-06-01 08:00:11,pumping,bias_current,0.0
2026-06-01 08:00:11,pumping,bias_voltage,0.0
2026-06-01 08:00:11,pumping,fcva_current,0.0
2026-06-01 08:00:11,pumping,fcva_power,0.0
2026-06-01 08:00:11,pumping,fcva_voltage,0.0
2026-06-01 08:00:11,pumping,heater1_power,0.0
2026-06-01 08:00:11,pumping,heater2_power,0.0
2026-06-01 08:00:11,pumping,iongun_current,0.0
2026-06-01 08:00:11,pumping,iongun_voltage,0.0
2026-06-01 08:00:11,pumping,mfc_ar,0.0
2026-06-01 08:00:11,pumping,mfc_c2h2,0.0
2026-06-01 08:00:11,pumping,mfc_ch4,0.0
2026-06-01 08:00:11,pumping,mfc_h2,0.0
2026-06-01 08:00:11,pumping,mfc_he,0.0
2026-06-01 08:00:11,pumping,mfc_n2,0.0
2026-06-01 08:00:11,pumping,mfc_o2,0.0
2026-06-01 08:00:11,pumping,mfc_tms,0.0
2026-06-01 08:00:11,pumping,pecvd_current,0.0
2026-06-01 08:00:11,pumping,pecvd_power,0.0
2026-06-01 08:00:11,pumping,pecvd_voltage,0.0
2026-06-01 08:00:11,pumping,press_highvac,10.036246678251512
2026-06-01 08:00:11,pumping,press_lowvac,72214.89860931922
2026-06-01 08:00:11,pumping,rotation_speed,2.9997326985857056
2026-06-01 08:00:11,pumping,sputter_current,0.0
2026-06-01 08:00:11,pumping,sputter_power,0.0
2026-06-01 08:00:11,pumping,sputter_voltage,0.0
2026-06-01 08:00:11,pumping,temp_chamber,25.46631942149556
2026-06-01 08:00:11,pumping,temp_coolant,21.873582835438217
2026-06-01 08:00:11,pumping,temp_substrate,23.200172977638715
2026-06-01 08:00:12,pumping,bias_current,0.0
2026-06-01 08:00:12,pumping,bias_voltage,0.0
2026-06-01 08:00:12,pumping,fcva_current,0.0
2026-06-01 08:00:12,pumping,fcva_power,0.0
2026-06-01 08:00:12,pumping,fcva_voltage,0.0
2026-06-01 08:00:12,pumping,heater1_power,0.0
2026-06-01 08:00:12,pumping,heater2_power,0.0
2026-06-01 08:00:12,pumping,iongun_current,0.0
2026-06-01 08:00:12,pumping,iongun_voltage,0.0
2026-06-01 08:00:12,pumping,mfc_ar,0.0
2026-06-01 08:00:12,pumping,mfc_c2h2,0.0
2026-06-01 08:00:12,pumping,mfc_ch4,0.0
2026-06-01 08:00:12,pumping,mfc_h2,0.0
2026-06-01 08:00:12,pumping,mfc_he,0.0
2026-06-01 08:00:12,pumping,mfc_n2,0.0
2026-06-01 08:00:12,pumping,mfc_o2,0.0
2026-06-01 08:00:12,pumping,mfc_tms,0.0
2026-06-01 08:00:12,pumping,pecvd_current,0.0
2026-06-01 08:00:12,pumping,pecvd_power,0.0
2026-06-01 08:00:12,pumping,pecvd_voltage,0.0
2026-06-01 08:00:12,pumping,press_highvac,9.907903479791067
2026-06-01 08:00:12,pumping,press_lowvac,72164.5363011038
2026-06-01 08:00:12,pumping,rotation_speed,3.0015351146661726
2026-06-01 08:00:12,pumping,sputter_current,0.0
2026-06-01 08:00:12,pumping,sputter_power,0.0
2026-06-01 08:00:12,pumping,sputter_voltage,0.0
2026-06-01 08:00:12,pumping,temp_chamber,25.241991146975764
2026-06-01 08:00:12,pumping,temp_coolant,22.123247079310662
2026-06-01 08:00:12,pumping,temp_substrate,24.043712820561517
2026-06-01 08:00:13,pumping,bias_current,0.0
2026-06-01 08:00:13,pumping,bias_voltage,0.0
2026-06-01 08:00:13,pumping,fcva_current,0.0
2026-06-01 08:00:13,pumping,fcva_power,0.0
2026-06-01 08:00:13,pumping,fcva_voltage,0.0
2026-06-01 08:00:13,pumping,heater1_power,0.0
2026-06-01 08:00:13,pumping,heater2_power,0.0
2026-06-01 08:00:13,pumping,iongun_current,0.0
2026-06-01 08:00:13,pumping,iongun_voltage,0.0
2026-06-01 08:00:13,pumping,mfc_ar,0.0
2026-06-01 08:00:13,pumping,mfc_c2h2,0.0
2026-06-01 08:00:13,pumping,mfc_ch4,0.0
2026-06-01 08:00:13,pumping,mfc_h2,0.0
2026-06-01 08:00:13,pumping,mfc_he,0.0
2026-06-01 08:00:13,pumping,mfc_n2,0.0
2026-06-01 08:00:13,pumping,mfc_o2,0.0
2026-06-01 08:00:13,pumping,mfc_tms,0.0
2026-06-01 08:00:13,pumping,pecvd_current,0.0
2026-06-01 08:00:13,pumping,pecvd_power,0.0
2026-06-01 08:00:13,pumping,pecvd_voltage,0.0
2026-06-01 08:00:13,pumping,press_highvac,10.21767682735316
2026-06-01 08:00:13,pumping,press_lowvac,69188.37504546654
2026-06-01 08:00:13,pumping,rotation_speed,3.0006349567263135
2026-06-01 08:00:13,pumping,sputter_current,0.0
2026-06-01 08:00:13,pumping,sputter_power,0.0
2026-06-01 08:00:13,pumping,sputter_voltage,0.0
2026-06-01 08:00:13,pumping,temp_chamber,24.86958577079771
2026-06-01 08:00:13,pumping,temp_coolant,21.534580040610937
2026-06-01 08:00:13,pumping,temp_substrate,26.059964543505306
2026-06-01 08:00:14,pumping,bias_current,0.0
2026-06-01 08:00:14,pumping,bias_voltage,0.0
2026-06-01 08:00:14,pumping,fcva_current,0.0
2026-06-01 08:00:14,pumping,fcva_power,0.0
2026-06-01 08:00:14,pumping,fcva_voltage,0.0
2026-06-01 08:00:14,pumping,heater1_power,0.0
2026-06-01 08:00:14,pumping,heater2_power,0.0
2026-06-01 08:00:14,pumping,iongun_current,0.0
2026-06-01 08:00:14,pumping,iongun_voltage,0.0
2026-06-01 08:00:14,pumping,mfc_ar,0.0
2026-06-01 08:00:14,pumping,mfc_c2h2,0.0
2026-06-01 08:00:14,pumping,mfc_ch4,0.0
2026-06-01 08:00:14,pumping,mfc_h2,0.0
2026-06-01 08:00:14,pumping,mfc_he,0.0
2026-06-01 08:00:14,pumping,mfc_n2,0.0
2026-06-01 08:00:14,pumping,mfc_o2,0.0
2026-06-01 08:00:14,pumping,mfc_tms,0.0
2026-06-01 08:00:14,pumping,pecvd_current,0.0
2026-06-01 08:00:14,pumping,pecvd_power,0.0
2026-06-01 08:00:14,pumping,pecvd_voltage,0.0
2026-06-01 08:00:14,pumping,press_highvac,9.933902136764539
2026-06-01 08:00:14,pumping,press_lowvac,67123.16564381082
2026-06-01 08:00:14,pumping,rotation_speed,3.000431962490571
2026-06-01 08:00:14,pumping,sputter_current,0.0
2026-06-01 08:00:14,pumping,sputter_power,0.0
2026-06-01 08:00:14,pumping,sputter_voltage,0.0
2026-06-01 08:00:14,pumping,temp_chamber,23.9461553061928
2026-06-01 08:00:14,pumping,temp_coolant,21.62776126309889
2026-06-01 08:00:14,pumping,temp_substrate,24.964451065836517
2026-06-01 08:00:15,pumping,bias_current,0.0
2026-06-01 08:00:15,pumping,bias_voltage,0.0
2026-06-01 08:00:15,pumping,fcva_current,0.0
2026-06-01 08:00:15,pumping,fcva_power,0.0
2026-06-01 08:00:15,pumping,fcva_voltage,0.0
2026-06-01 08:00:15,pumping,heater1_power,0.0
2026-06-01 08:00:15,pumping,heater2_power,0.0
2026-06-01 08:00:15,pumping,iongun_current,0.0
2026-06-01 08:00:15,pumping,iongun_voltage,0.0
2026-06-01 08:00:15,pumping,mfc_ar,0.0
2026-06-01 08:00:15,pumping,mfc_c2h2,0.0
2026-06-01 08:00:15,pumping,mfc_ch4,0.0
2026-06-01 08:00:15,pumping,mfc_h2,0.0
2026-06-01 08:00:15,pumping,mfc_he,0.0
2026-06-01 08:00:15,pumping,mfc_n2,0.0
2026-06-01 08:00:15,pumping,mfc_o2,0.0
2026-06-01 08:00:15,pumping,mfc_tms,0.0
2026-06-01 08:00:15,pumping,pecvd_current,0.0
2026-06-01 08:00:15,pumping,pecvd_power,0.0
2026-06-01 08:00:15,pumping,pecvd_voltage,0.0
2026-06-01 08:00:15,pumping,press_highvac,10.00481615109564
2026-06-01 08:00:15,pumping,press_lowvac,64764.883415757016
2026-06-01 08:00:15,pumping,rotation_speed,2.9994389832018897
2026-06-01 08:00:15,pumping,sputter_current,0.0
2026-06-01 08:00:15,pumping,sputter_power,0.0
2026-06-01 08:00:15,pumping,sputter_voltage,0.0
2026-06-01 08:00:15,pumping,temp_chamber,25.384618104018564
2026-06-01 08:00:15,pumping,temp_coolant,21.94385331982986
2026-06-01 08:00:15,pumping,temp_substrate,26.03245100985694
2026-06-01 08:00:16,pumping,bias_current,0.0
2026-06-01 08:00:16,pumping,bias_voltage,0.0
2026-06-01 08:00:16,pumping,fcva_current,0.0
2026-06-01 08:00:16,pumping,fcva_power,0.0
2026-06-01 08:00:16,pumping,fcva_voltage,0.0
2026-06-01 08:00:16,pumping,heater1_power,0.0
2026-06-01 08:00:16,pumping,heater2_power,0.0
2026-06-01 08:00:16,pumping,iongun_current,0.0
2026-06-01 08:00:16,pumping,iongun_voltage,0.0
2026-06-01 08:00:16,pumping,mfc_ar,0.0
2026-06-01 08:00:16,pumping,mfc_c2h2,0.0
2026-06-01 08:00:16,pumping,mfc_ch4,0.0
2026-06-01 08:00:16,pumping,mfc_h2,0.0
2026-06-01 08:00:16,pumping,mfc_he,0.0
2026-06-01 08:00:16,pumping,mfc_n2,0.0
2026-06-01 08:00:16,pumping,mfc_o2,0.0
2026-06-01 08:00:16,pumping,mfc_tms,0.0
2026-06-01 08:00:16,pumping,pecvd_current,0.0
2026-06-01 08:00:16,pumping,pecvd_power,0.0
2026-06-01 08:00:16,pumping,pecvd_voltage,0.0
2026-06-01 08:00:16,pumping,press_highvac,10.04033701715179
2026-06-01 08:00:16,pumping,press_lowvac,64775.40552721394
