timestamp,phase,sensor_id,value,rule,threshold
2026-06-01 08:07:43,pumping,pressure_p1,4.089290768039418,threshold,2.0
2026-06-01 08:07:44,pumping,pressure_p1,4.212133875517382,threshold,2.0
2026-06-01 08:07:45,pumping,pressure_p1,4.134158979311114,threshold,2.0
2026-06-01 08:07:46,pumping,pressure_p1,4.179420928747738,threshold,2.0
2026-06-01 08:07:47,pumping,pressure_p1,4.154375332523596,threshold,2.0
2026-06-01 08:07:48,pumping,pressure_p1,4.140553747728291,threshold,2.0
2026-06-01 08:07:49,pumping,pressure_p1,4.078935967380181,threshold,2.0
2026-06-01 08:07:50,pumping,pressure_p1,4.113966924949537,threshold,2.0
2026-06-01 08:07:51,pumping,pressure_p1,4.15342583926764,threshold,2.0
2026-06-01 08:07:52,pumping,pressure_p1,4.098835773854824,threshold,2.0
2026-06-01 08:07:53,pumping,pressure_p1,4.06257865516066,threshold,2.0
2026-06-01 08:07:54,pumping,pressure_p1,4.066102264777332,threshold,2.0
2026-06-01 08:07:55,pumping,pressure_p1,4.182739420972419,threshold,2.0
2026-06-01 08:07:56,pumping,pressure_p1,4.190098023660085,threshold,2.0
2026-06-01 08:07:57,pumping,pressure_p1,4.074317730536406,threshold,2.0
2026-06-01 08:07:58,pumping,pressure_p1,4.107146266026287,threshold,2.0
2026-06-01 08:07:59,pumping,pressure_p1,4.167874148401401,threshold,2.0
2026-06-01 08:08:00,pumping,pressure_p1,4.119587758482616,threshold,2.0
2026-06-01 08:08:01,pumping,pressure_p1,4.10694987728241,threshold,2.0
2026-06-01 08:08:02,pumping,pressure_p1,4.132606815772182,threshold,2.0
2026-06-01 08:08:03,pumping,pressure_p1,4.046216414641547,threshold,2.0
2026-06-01 08:08:04,pumping,pressure_p1,4.065656298506322,threshold,2.0
2026-06-01 08:08:05,pumping,pressure_p1,4.135560436894851,threshold,2.0
2026-06-01 08:08:06,pumping,pressure_p1,4.106445794580578,threshold,2.0
2026-06-01 08:08:07,pumping,pressure_p1,4.1178987175617765,threshold,2.0
2026-06-01 08:08:08,pumping,pressure_p1,4.098324936990639,threshold,2.0
2026-06-01 08:08:09,pumping,pressure_p1,4.0291101159860565,threshold,2.0
2026-06-01 08:08:10,pumping,pressure_p1,4.111996681942283,threshold,2.0
2026-06-01 08:08:11,pumping,pressure_p1,4.153636928988958,threshold,2.0
2026-06-01 08:08:12,pumping,pressure_p1,4.113965668651406,threshold,2.0
2026-06-01 08:08:13,pumping,pressure_p1,4.123327293780234,threshold,2.0
2026-06-01 08:08:14,pumping,pressure_p1,4.040133735336818,threshold,2.0
2026-06-01 08:08:15,pumping,pressure_p1,4.072679593453452,threshold,2.0
2026-06-01 08:08:16,pumping,pressure_p1,4.0614582016645375,threshold,2.0
2026-06-01 08:08:17,pumping,pressure_p1,4.057768658329463,threshold,2.0
2026-06-01 08:08:18,pumping,pressure_p1,4.0510265082531545,threshold,2.0
2026-06-01 08:08:19,pumping,pressure_p1,4.109228649857644,threshold,2.0
2026-06-01 08:08:20,pumping,pressure_p1,4.106143606055875,threshold,2.0
2026-06-01 08:08:21,pumping,pressure_p1,4.1193325668130845,threshold,2.0
2026-06-01 08:08:22,pumping,pressure_p1,4.165050029201518,threshold,2.0
2026-06-01 08:08:23,pumping,pressure_p1,4.084329618765689,threshold,2.0
2026-06-01 08:08:24,pumping,pressure_p1,4.097603963023178,threshold,2.0
2026-06-01 08:08:25,pumping,pressure_p1,4.082484286389021,threshold,2.0
2026-06-01 08:08:26,pumping,pressure_p1,3.9937623718777737,threshold,2.0
2026-06-01 08:08:27,pumping,pressure_p1,4.019833905323504,threshold,2.0
2026-06-01 08:08:28,pumping,pressure_p1,4.093504136162709,threshold,2.0
2026-06-01 08:08:29,pumping,pressure_p1,4.048164397482919,threshold,2.0
2026-06-01 08:08:30,pumping,pressure_p1,4.066127754127578,threshold,2.0
2026-06-01 08:08:31,pumping,pressure_p1,3.99811730904076,threshold,2.0
2026-06-01 08:08:32,pumping,pressure_p1,4.080721367848514,threshold,2.0
2026-06-01 08:08:33,pumping,pressure_p1,4.051264738712949,threshold,2.0
2026-06-01 08:08:34,pumping,pressure_p1,4.0739099047219005,threshold,2.0
2026-06-01 08:08:35,pumping,pressure_p1,4.07325643272662,threshold,2.0
2026-06-01 08:08:36,pumping,pressure_p1,3.983745127105196,threshold,2.0
2026-06-01 08:08:37,pumping,pressure_p1,4.115803616795094,threshold,2.0
2026-06-01 08:08:38,pumping,pressure_p1,3.99949959699924,threshold,2.0
2026-06-01 08:08:39,pumping,pressure_p1,4.045759314939682,threshold,2.0
2026-06-01 08:08:40,pumping,pressure_p1,4.036958224302865,threshold,2.0
2026-06-01 08:08:41,pumping,pressure_p1,4.108926185170682,threshold,2.0
2026-06-01 08:08:42,pumping,pressure_p1,4.063087752262551,threshold,2.0
2026-06-01 08:08:43,pumping,pressure_p1,4.103847910073636,threshold,2.0
2026-06-01 08:08:44,pumping,pressure_p1,4.066137974800574,threshold,2.0
2026-06-01 08:08:45,pumping,pressure_p1,4.054255486037119,threshold,2.0
2026-06-01 08:08:46,pumping,pressure_p1,4.015409369418707,threshold,2.0
2026-06-01 08:08:47,pumping,pressure_p1,4.030954094080414,threshold,2.0
2026-06-01 08:08:48,pumping,pressure_p1,4.054925019909263,threshold,2.0
2026-06-01 08:08:49,pumping,pressure_p1,4.0648736098391485,threshold,2.0
2026-06-01 08:08:50,pumping,pressure_p1,4.02037064978216,threshold,2.0
2026-06-01 08:08:51,pumping,pressure_p1,4.119340095377007,threshold,2.0
2026-06-01 08:08:52,pumping,pressure_p1,4.064844847194678,threshold,2.0
2026-06-01 08:08:53,pumping,pressure_p1,3.995577741403839,threshold,2.0
2026-06-01 08:08:54,pumping,pressure_p1,4.121037622987247,threshold,2.0
2026-06-01 08:08:55,pumping,pressure_p1,3.966242129995787,threshold,2.0
2026-06-01 08:08:56,pumping,pressure_p1,4.066589242816783,threshold,2.0
2026-06-01 08:08:57,pumping,pressure_p1,4.020318251562632,threshold,2.0
2026-06-01 08:08:58,pumping,pressure_p1,4.122480860754614,threshold,2.0
2026-06-01 08:08:59,pumping,pressure_p1,4.085987304083729,threshold,2.0
2026-06-01 08:09:00,pumping,pressure_p1,3.988221401537082,threshold,2.0
2026-06-01 08:09:01,pumping,pressure_p1,4.092963341000549,threshold,2.0
2026-06-01 08:09:02,pumping,pressure_p1,3.9456204997759,threshold,2.0
2026-06-01 08:09:03,pumping,pressure_p1,4.083439176819726,threshold,2.0
2026-06-01 08:09:04,pumping,pressure_p1,4.040116095559924,threshold,2.0
2026-06-01 08:09:05,pumping,pressure_p1,3.9975775711857686,threshold,2.0
2026-06-01 08:09:06,pumping,pressure_p1,4.088740848599552,threshold,2.0
2026-06-01 08:09:07,pumping,pressure_p1,4.078176512099485,threshold,2.0
2026-06-01 08:09:08,pumping,pressure_p1,4.049379385154534,threshold,2.0
2026-06-01 08:09:09,pumping,pressure_p1,4.05333024158216,threshold,2.0
2026-06-01 08:09:10,pumping,pressure_p1,4.0584554432549,threshold,2.0
2026-06-01 08:09:11,pumping,pressure_p1,4.021194100228064,threshold,2.0
2026-06-01 08:09:12,pumping,pressure_p1,4.06496501862309,threshold,2.0
2026-06-01 08:09:13,pumping,pressure_p1,3.9470711377754815,threshold,2.0
2026-06-01 08:09:14,pumping,pressure_p1,3.872908142667413,threshold,2.0
2026-06-01 08:09:15,pumping,pressure_p1,4.058678952146536,threshold,2.0
2026-06-01 08:09:16,pumping,pressure_p1,4.054511761506795,threshold,2.0
2026-06-01 08:09:17,pumping,pressure_p1,4.002835753490321,threshold,2.0
2026-06-01 08:09:18,pumping,pressure_p1,3.982364966523309,threshold,2.0
2026-06-01 08:09:19,pumping,pressure_p1,4.098058814325517,threshold,2.0
2026-06-01 08:09:20,pumping,pressure_p1,4.008782630362217,threshold,2.0
2026-06-01 08:09:21,pumping,pressure_p1,4.003912449091959,threshold,2.0
2026-06-01 08:09:22,pumping,pressure_p1,3.985805234148514,threshold,2.0
2026-06-01 08:09:23,pumping,pressure_p1,4.070821090211295,threshold,2.0
2026-06-01 08:09:24,pumping,pressure_p1,3.9247482650557832,threshold,2.0
2026-06-01 08:09:25,pumping,pressure_p1,4.02211901751326,threshold,2.0
2026-06-01 08:09:26,pumping,pressure_p1,3.996219381993395,threshold,2.0
2026-06-01 08:09:27,pumping,pressure_p1,4.023401645401205,threshold,2.0
2026-06-01 08:09:28,pumping,pressure_p1,4.062257520706003,threshold,2.0
2026-06-01 08:09:29,pumping,pressure_p1,4.005971404029289,threshold,2.0
2026-06-01 08:09:30,pumping,pressure_p1,4.0157385658488565,threshold,2.0
2026-06-01 08:09:31,pumping,pressure_p1,3.938296065214139,threshold,2.0
2026-06-01 08:09:32,pumping,pressure_p1,4.001765852833535,threshold,2.0
2026-06-01 08:09:33,pumping,pressure_p1,3.976803010629371,threshold,2.0
2026-06-01 08:09:34,pumping,pressure_p1,4.038625195262621,threshold,2.0
2026-06-01 08:09:35,pumping,pressure_p1,4.0156756707691015,threshold,2.0
2026-06-01 08:09:36,pumping,pressure_p1,4.005377844677307,threshold,2.0
2026-06-01 08:09:37,pumping,pressure_p1,4.033856928694306,threshold,2.0
2026-06-01 08:09:38,pumping,pressure_p1,3.982444481245442,threshold,2.0
2026-06-01 08:09:39,pumping,pressure_p1,3.97070915248522,threshold,2.0
2026-06-01 08:09:40,pumping,pressure_p1,3.900015187366381,threshold,2.0
2026-06-01 08:09:41,pumping,pressure_p1,4.021134258156714,threshold,2.0
2026-06-01 08:09:42,pumping,pressure_p1,4.024089303785897,threshold,2.0
2026-06-01 08:09:43,pumping,pressure_p1,4.0210867503870045,threshold,2.0
2026-06-01 08:09:44,pumping,pressure_p1,3.995295351606015,threshold,2.0
2026-06-01 08:09:45,pumping,pressure_p1,4.073468722266568,threshold,2.0
2026-06-01 08:09:46,pumping,pressure_p1,3.986592576570585,threshold,2.0
2026-06-01 08:09:47,pumping,pressure_p1,4.108485102682647,threshold,2.0
2026-06-01 08:09:48,pumping,pressure_p1,4.008082979594916,threshold,2.0
2026-06-01 08:09:49,pumping,pressure_p1,3.9818904261652,threshold,2.0
2026-06-01 08:09:50,pumping,pressure_p1,4.00216440212965,threshold,2.0
2026-06-01 08:09:51,pumping,pressure_p1,4.017258062387517,threshold,2.0
2026-06-01 08:09:52,pumping,pressure_p1,4.03881342042542,threshold,2.0
2026-06-01 08:09:53,pumping,pressure_p1,4.110644963810572,threshold,2.0
2026-06-01 08:09:54,pumping,pressure_p1,4.026524278301311,threshold,2.0
2026-06-01 08:09:55,pumping,pressure_p1,4.053913833722705,threshold,2.0
2026-06-01 08:09:56,pumping,pressure_p1,4.063582453111835,threshold,2.0
2026-06-01 08:09:57,pumping,pressure_p1,4.040149155542936,threshold,2.0
2026-06-01 08:09:58,pumping,pressure_p1,4.111266948998219,threshold,2.0
2026-06-01 08:09:59,pumping,pressure_p1,4.00232015248731,threshold,2.0
